img_id,reasons
286122,main_frac:0.464
286123,blobs:263;main_frac:0.430
286124,main_frac:0.199
286125,main_frac:0.283
286128,main_frac:0.526
286129,main_frac:0.384
28613,main_frac:0.446
286130,main_frac:0.541
286133,main_frac:0.280
286137,main_frac:0.439
286138,main_frac:0.515
286139,blobs:45
286140,blobs:52;main_frac:0.281
286141,main_frac:0.431
286142,main_frac:0.390
286144,ink_hi:0.450
286145,main_frac:0.443
286146,ink_hi:0.598;main_frac:0.374
286147,main_frac:0.491
286149,main_frac:0.472
28615,main_frac:0.456
286153,main_frac:0.284
286154,blobs:158
286155,blobs:495
286157,main_frac:0.293
286158,main_frac:0.406
286160,main_frac:0.242
286162,main_frac:0.326
286163,main_frac:0.337
286164,main_frac:0.336
286165,ink_hi:0.468
286166,main_frac:0.234
286167,main_frac:0.151
286168,main_frac:0.302
28617,main_frac:0.498
286173,blobs:62;main_frac:0.545
286174,main_frac:0.469
286175,main_frac:0.350
28618,blobs:101;main_frac:0.429
286181,main_frac:0.343
286182,main_frac:0.420
286183,main_frac:0.399
286184,main_frac:0.426
286185,main_frac:0.422
286187,blobs:33
286189,main_frac:0.484
28619,main_frac:0.411
286193,blobs:89
286194,blobs:119
286199,main_frac:0.503
28620,ink_hi:0.611;edge:0.382
286202,main_frac:0.339
286203,main_frac:0.540
286206,main_frac:0.444
286207,main_frac:0.491
286208,main_frac:0.289
286209,main_frac:0.447
286210,blobs:45;main_frac:0.345
286214,main_frac:0.518
286215,blobs:50
286217,main_frac:0.303
286218,main_frac:0.318
286219,main_frac:0.283
28622,main_frac:0.524
286220,main_frac:0.518
286222,main_frac:0.293
286223,main_frac:0.500
286224,main_frac:0.380
286225,main_frac:0.412
286227,blobs:64
28623,main_frac:0.352
286231,main_frac:0.271
286233,ink_hi:0.628;edge:0.176
286236,edge:0.905
286237,main_frac:0.481
286238,main_frac:0.452
28624,main_frac:0.456
286240,blobs:97;main_frac:0.355
286241,main_frac:0.271
286242,main_frac:0.398
286243,main_frac:0.492
286245,main_frac:0.389
286246,ink_hi:0.786;edge:0.319
286247,ink_hi:0.653;edge:0.284
286249,main_frac:0.369
28625,main_frac:0.440
286251,blobs:66
286254,main_frac:0.496
286255,main_frac:0.352
286257,main_frac:0.217
286258,main_frac:0.442
286259,blobs:109;main_frac:0.428
286261,main_frac:0.324
286265,main_frac:0.485
28627,main_frac:0.497
286270,main_frac:0.440
286272,main_frac:0.379
286273,main_frac:0.471
286274,blobs:35;main_frac:0.403
286275,main_frac:0.305
286276,blobs:40
286279,blobs:547
28628,blobs:700;main_frac:0.124
286281,main_frac:0.425
286282,main_frac:0.446
286283,main_frac:0.503
286284,main_frac:0.422
286285,main_frac:0.406
286286,main_frac:0.272
286287,main_frac:0.384
286288,main_frac:0.250
28629,blobs:572;main_frac:0.158
286290,main_frac:0.548
286292,main_frac:0.446
286294,main_frac:0.496
286296,main_frac:0.444
286297,main_frac:0.373
286298,main_frac:0.480
286299,blobs:42
28630,main_frac:0.470
286300,main_frac:0.527
286305,main_frac:0.444
286306,main_frac:0.499
28631,blobs:104;main_frac:0.414
286311,blobs:53
286313,main_frac:0.350
286316,main_frac:0.272
286319,main_frac:0.410
28632,main_frac:0.549
286321,main_frac:0.494
286322,main_frac:0.525
286325,main_frac:0.497
286326,main_frac:0.485
286327,main_frac:0.306
286328,main_frac:0.513
28633,main_frac:0.404
286330,blobs:203;edge:0.186;main_frac:0.344
286391,blobs:65;main_frac:0.540
286392,blobs:143;edge:0.196;main_frac:0.289
286394,blobs:40;main_frac:0.537
286395,main_frac:0.532
286396,edge:0.276;main_frac:0.362
28640,main_frac:0.401
286402,main_frac:0.544
286403,main_frac:0.534
286405,main_frac:0.183
286406,main_frac:0.407
286408,main_frac:0.258
28641,main_frac:0.473
286410,main_frac:0.365
286411,main_frac:0.379
286412,main_frac:0.326
286414,main_frac:0.461
286417,main_frac:0.536
28642,main_frac:0.381
286421,main_frac:0.340
286423,main_frac:0.514
286425,main_frac:0.493
286426,main_frac:0.281
286428,blobs:34
286432,main_frac:0.188
286435,main_frac:0.241
286438,main_frac:0.455
286439,main_frac:0.427
286440,main_frac:0.367
286441,main_frac:0.398
286442,main_frac:0.357
286443,main_frac:0.518
286444,main_frac:0.425
286445,main_frac:0.391
286446,main_frac:0.404
286447,main_frac:0.358
286448,main_frac:0.418
286336,main_frac:0.538
286339,main_frac:0.361
28634,main_frac:0.277
286341,main_frac:0.504
286342,main_frac:0.423
286343,ink_hi:0.451
286345,main_frac:0.538
286346,main_frac:0.405
286349,blobs:46;main_frac:0.392
28635,blobs:56;main_frac:0.532
286350,main_frac:0.209
286351,main_frac:0.288
286354,blobs:63
286355,edge:0.182
286356,main_frac:0.284
286358,main_frac:0.292
286359,main_frac:0.370
28636,blobs:306;main_frac:0.311
286360,blobs:232;main_frac:0.309
286361,edge:0.171;main_frac:0.265
286362,main_frac:0.395
286363,main_frac:0.337
286364,ink_hi:0.454
286365,main_frac:0.373
286366,main_frac:0.193
286370,main_frac:0.527
286371,blobs:39
286372,main_frac:0.323
286375,main_frac:0.492
286376,main_frac:0.285
286378,blobs:82;main_frac:0.546
286379,main_frac:0.542
28638,main_frac:0.517
286384,ink_hi:0.454;blobs:48;edge:0.381;main_frac:0.549
286385,main_frac:0.369
286386,main_frac:0.218
286387,main_frac:0.377
286388,main_frac:0.521
286389,blobs:77
28639,main_frac:0.534
28645,main_frac:0.429
286450,main_frac:0.423
286452,main_frac:0.324
286455,main_frac:0.537
286456,main_frac:0.277
286457,main_frac:0.303
286458,main_frac:0.383
286459,main_frac:0.328
286460,main_frac:0.360
286461,main_frac:0.424
286462,main_frac:0.392
286463,main_frac:0.337
286464,main_frac:0.330
286465,ink_hi:0.546;main_frac:0.375
286466,main_frac:0.403
286467,main_frac:0.360
286468,main_frac:0.460
286469,main_frac:0.383
28647,main_frac:0.429
286470,main_frac:0.330
286471,main_frac:0.375
286473,main_frac:0.211
286475,main_frac:0.401
286477,main_frac:0.469
286479,blobs:33
286483,main_frac:0.445
286484,main_frac:0.428
286485,main_frac:0.489
286487,main_frac:0.216
286489,blobs:31;main_frac:0.408
286492,blobs:95
286500,main_frac:0.470
286506,blobs:154;main_frac:0.444
286507,main_frac:0.309
286510,main_frac:0.452
286511,main_frac:0.355
286516,main_frac:0.321
286522,ink_hi:0.508
286525,blobs:64
286528,main_frac:0.407
286530,main_frac:0.453
286532,main_frac:0.538
286534,blobs:211;main_frac:0.530
286535,main_frac:0.416
286537,main_frac:0.451
286538,ink_hi:0.485;edge:0.941
286539,main_frac:0.224
286544,main_frac:0.435
286545,main_frac:0.302
286546,main_frac:0.430
286547,blobs:128
286549,main_frac:0.440
28655,main_frac:0.294
286550,main_frac:0.334
286551,main_frac:0.381
286552,main_frac:0.529
286553,main_frac:0.400
286554,main_frac:0.242
286555,main_frac:0.537
286556,main_frac:0.283
286560,blobs:101
286561,blobs:64
286567,main_frac:0.337
286568,blobs:47;main_frac:0.268
286569,main_frac:0.405
286572,ink_hi:0.494
286573,ink_hi:0.456;edge:0.187
286578,main_frac:0.462
28658,main_frac:0.497
286580,main_frac:0.312
286581,main_frac:0.399
286582,main_frac:0.466
286586,main_frac:0.494
286590,blobs:34;main_frac:0.458
286594,blobs:121;main_frac:0.279
286595,main_frac:0.444
286596,main_frac:0.341
286597,main_frac:0.338
286598,main_frac:0.391
28660,main_frac:0.387
286600,main_frac:0.546
286603,main_frac:0.547
286604,main_frac:0.355
286605,blobs:41;main_frac:0.175
286606,main_frac:0.298
286607,main_frac:0.239
286611,blobs:376
286615,main_frac:0.500
286617,edge:0.167
286618,ink_hi:0.475
286622,main_frac:0.378
286624,main_frac:0.488
286626,main_frac:0.415
286630,main_frac:0.508
286631,main_frac:0.489
286632,main_frac:0.498
286638,main_frac:0.310
28664,main_frac:0.534
286641,main_frac:0.395
286644,blobs:405
286646,blobs:51
286647,main_frac:0.270
286651,blobs:34
286656,main_frac:0.317
286657,edge:0.171;main_frac:0.266
286658,ink_hi:0.456;main_frac:0.365
286659,main_frac:0.168
286661,main_frac:0.329
286667,main_frac:0.402
286668,main_frac:0.472
286669,main_frac:0.462
28667,ink_hi:0.489
286670,main_frac:0.403
286675,main_frac:0.537
286676,main_frac:0.546
286678,main_frac:0.424
286679,main_frac:0.249
286682,main_frac:0.297
286683,main_frac:0.509
286686,main_frac:0.531
286689,main_frac:0.273
286690,main_frac:0.452
286693,blobs:72;edge:0.255;main_frac:0.370
286694,main_frac:0.372
286695,main_frac:0.400
286696,main_frac:0.223
286697,main_frac:0.316
286698,main_frac:0.421
286701,blobs:38;main_frac:0.444
286703,blobs:113
286704,blobs:321
286705,main_frac:0.345
286706,main_frac:0.449
286707,main_frac:0.382
286708,main_frac:0.323
286712,main_frac:0.467
286714,main_frac:0.338
286715,main_frac:0.432
286716,blobs:89;main_frac:0.374
286717,main_frac:0.528
286719,main_frac:0.354
286721,main_frac:0.333
286724,blobs:67
286726,main_frac:0.356
286727,main_frac:0.350
286734,main_frac:0.416
286735,main_frac:0.238
286736,ink_hi:0.633
286737,blobs:226
286739,main_frac:0.437
28674,main_frac:0.529
286743,main_frac:0.435
286744,main_frac:0.376
286745,main_frac:0.479
286749,main_frac:0.226
286750,main_frac:0.452
286752,main_frac:0.344
286754,blobs:70
286756,main_frac:0.523
286758,main_frac:0.282
286759,main_frac:0.312
286760,main_frac:0.400
286762,main_frac:0.289
286763,main_frac:0.448
286765,main_frac:0.454
286766,main_frac:0.466
286767,blobs:87;edge:0.176;main_frac:0.239
286769,ink_hi:0.484;main_frac:0.389
286775,main_frac:0.543
28678,main_frac:0.511
286782,main_frac:0.517
286786,main_frac:0.377
286787,blobs:232;main_frac:0.450
286788,main_frac:0.208
286789,edge:0.187;main_frac:0.277
286791,main_frac:0.212
286792,main_frac:0.408
286793,edge:0.159
286798,blobs:109;edge:0.156;main_frac:0.236
286800,main_frac:0.255
286801,main_frac:0.247
286804,main_frac:0.407
286805,main_frac:0.527
286806,blobs:96;main_frac:0.543
286807,blobs:77
28681,main_frac:0.499
286810,main_frac:0.418
286812,main_frac:0.381
286814,main_frac:0.355
286815,main_frac:0.337
286817,main_frac:0.280
28682,main_frac:0.523
286822,main_frac:0.531
286823,main_frac:0.471
286824,main_frac:0.401
286825,main_frac:0.333
286826,main_frac:0.433
286827,main_frac:0.369
28683,main_frac:0.379
286830,main_frac:0.503
286832,blobs:123
286835,main_frac:0.431
286839,main_frac:0.507
28684,main_frac:0.471
286841,ink_hi:0.472
286844,blobs:42;main_frac:0.486
286847,main_frac:0.405
286848,main_frac:0.432
286849,blobs:79
286851,main_frac:0.415
286854,main_frac:0.545
286855,main_frac:0.365
286857,main_frac:0.296
286858,main_frac:0.379
286859,main_frac:0.315
286860,main_frac:0.527
286861,main_frac:0.502
286863,main_frac:0.453
286864,main_frac:0.308
286865,main_frac:0.481
286866,main_frac:0.433
286867,main_frac:0.405
286868,main_frac:0.224
286869,main_frac:0.537
28687,main_frac:0.526
286872,main_frac:0.485
286873,main_frac:0.177
286874,blobs:64;edge:0.193
286875,main_frac:0.346
286876,main_frac:0.360
286878,main_frac:0.236
286880,main_frac:0.453
286882,blobs:48
286883,main_frac:0.451
286886,main_frac:0.540
286887,main_frac:0.240
286888,main_frac:0.475
286889,main_frac:0.272
28689,blobs:68;main_frac:0.293
286890,main_frac:0.266
286892,main_frac:0.307
286895,main_frac:0.313
286896,main_frac:0.437
286898,blobs:75;main_frac:0.438
286900,main_frac:0.227
286901,main_frac:0.346
286903,main_frac:0.486
286904,main_frac:0.352
286907,main_frac:0.393
286909,blobs:118;main_frac:0.462
286915,main_frac:0.544
286916,main_frac:0.516
286920,main_frac:0.525
286924,main_frac:0.416
286925,main_frac:0.423
286926,main_frac:0.520
286927,main_frac:0.374
286928,main_frac:0.176
286929,blobs:92
286938,blobs:35
286941,main_frac:0.525
286948,main_frac:0.399
286949,main_frac:0.509
28695,main_frac:0.547
286951,blobs:102;main_frac:0.447
286952,ink_hi:0.486;blobs:62;edge:0.790
286953,main_frac:0.395
286954,main_frac:0.369
286955,ink_hi:0.489;main_frac:0.477
286956,main_frac:0.381
286957,main_frac:0.382
286959,main_frac:0.363
28696,main_frac:0.535
286961,main_frac:0.298
286963,main_frac:0.302
286967,blobs:82;main_frac:0.464
286968,main_frac:0.284
286969,main_frac:0.462
28697,main_frac:0.430
286971,main_frac:0.272
286975,blobs:150;edge:0.360
286979,main_frac:0.323
28698,main_frac:0.543
286981,edge:0.189
286982,main_frac:0.432
286983,main_frac:0.222
286985,main_frac:0.461
286987,blobs:63
286988,blobs:33
28699,main_frac:0.550
286991,main_frac:0.454
286994,main_frac:0.420
287000,main_frac:0.458
287001,main_frac:0.524
287002,ink_hi:0.688
287004,main_frac:0.525
287005,main_frac:0.203
287006,main_frac:0.424
287009,main_frac:0.311
28701,main_frac:0.530
287011,main_frac:0.251
287012,main_frac:0.505
287013,blobs:73;main_frac:0.508
287014,main_frac:0.188
287016,main_frac:0.411
287017,main_frac:0.246
287018,main_frac:0.480
287019,blobs:105;edge:0.195;main_frac:0.472
287020,main_frac:0.232
287021,main_frac:0.110
287022,blobs:80;main_frac:0.546
287023,main_frac:0.536
287025,main_frac:0.531
287026,main_frac:0.484
287028,main_frac:0.510
287029,main_frac:0.535
287030,main_frac:0.162
287031,main_frac:0.458
287033,main_frac:0.196
287034,edge:0.168;main_frac:0.309
287036,main_frac:0.502
287037,main_frac:0.299
287040,main_frac:0.313
287042,main_frac:0.441
287043,main_frac:0.353
287048,blobs:141;edge:0.197;main_frac:0.518
287049,blobs:173
287051,main_frac:0.405
287052,blobs:151;main_frac:0.238
287056,ink_hi:0.467
287058,main_frac:0.230
287059,blobs:57;main_frac:0.529
28706,main_frac:0.502
287062,main_frac:0.390
287063,blobs:298;main_frac:0.358
287064,blobs:114;edge:0.182
287065,blobs:34;edge:0.163;main_frac:0.257
287066,ink_hi:0.517
287067,main_frac:0.361
287068,blobs:525
287071,main_frac:0.427
287072,blobs:32
287075,main_frac:0.452
287076,main_frac:0.492
287078,main_frac:0.409
28708,main_frac:0.287
287083,main_frac:0.541
287084,main_frac:0.499
287085,main_frac:0.332
287086,main_frac:0.414
287089,main_frac:0.422
287090,blobs:36;main_frac:0.517
287093,main_frac:0.340
287094,main_frac:0.517
287095,blobs:179;main_frac:0.314
287097,main_frac:0.386
287098,main_frac:0.456
287099,main_frac:0.255
28710,blobs:52;main_frac:0.502
287101,blobs:249
287102,main_frac:0.275
287104,main_frac:0.539
287105,main_frac:0.300
287106,main_frac:0.348
287108,main_frac:0.375
28711,main_frac:0.452
287111,main_frac:0.220
287112,blobs:60
287113,ink_hi:0.477
287115,blobs:416;main_frac:0.448
287116,main_frac:0.210
28712,ink_hi:0.512;edge:0.352
287120,main_frac:0.328
287123,blobs:221;edge:0.264
287124,main_frac:0.261
287125,blobs:51;main_frac:0.267
287126,main_frac:0.230
287128,main_frac:0.296
287131,main_frac:0.295
287133,blobs:106
287134,main_frac:0.409
287139,main_frac:0.469
287199,edge:0.176
28720,main_frac:0.536
287202,edge:0.163
287205,blobs:82
287206,main_frac:0.463
287208,main_frac:0.396
287209,main_frac:0.548
28721,main_frac:0.523
287210,main_frac:0.433
287212,main_frac:0.193
287213,main_frac:0.277
287216,blobs:266;main_frac:0.403
287217,main_frac:0.180
28722,main_frac:0.314
287220,edge:0.602;main_frac:0.373
287224,blobs:89
287230,main_frac:0.453
287231,main_frac:0.535
287233,main_frac:0.549
287238,main_frac:0.531
287244,main_frac:0.471
287245,main_frac:0.546
287247,main_frac:0.506
287249,main_frac:0.498
287250,main_frac:0.451
287254,main_frac:0.417
287141,main_frac:0.513
287142,main_frac:0.379
287147,blobs:321
28715,main_frac:0.429
287155,main_frac:0.303
287156,main_frac:0.323
287157,main_frac:0.511
287158,ink_hi:0.492
28716,main_frac:0.460
287160,blobs:33;main_frac:0.484
287162,blobs:966
287164,main_frac:0.407
287165,main_frac:0.381
287168,main_frac:0.469
28717,main_frac:0.316
287173,main_frac:0.444
287178,ink_hi:0.481
287181,main_frac:0.168
287183,main_frac:0.493
287184,blobs:83;main_frac:0.392
28719,main_frac:0.522
287194,main_frac:0.517
287195,main_frac:0.286
287196,main_frac:0.292
287255,main_frac:0.502
287259,main_frac:0.477
287262,main_frac:0.490
287265,blobs:60
287266,main_frac:0.521
287273,main_frac:0.527
287275,blobs:614;main_frac:0.158
287276,blobs:694;main_frac:0.163
287277,blobs:511;main_frac:0.194
287278,blobs:459;main_frac:0.220
287279,blobs:548;main_frac:0.175
287282,main_frac:0.493
287284,main_frac:0.458
287285,main_frac:0.253
287288,main_frac:0.308
287289,main_frac:0.435
287292,main_frac:0.287
287295,main_frac:0.273
287296,main_frac:0.419
287297,main_frac:0.348
287298,main_frac:0.463
287300,main_frac:0.464
287302,main_frac:0.461
287303,main_frac:0.544
287308,main_frac:0.545
287310,main_frac:0.477
287311,main_frac:0.409
287370,main_frac:0.202
287371,main_frac:0.478
287373,main_frac:0.510
287375,main_frac:0.361
287376,main_frac:0.373
287379,main_frac:0.282
28738,main_frac:0.526
287380,main_frac:0.328
287381,main_frac:0.236
287382,main_frac:0.539
287383,main_frac:0.316
287384,main_frac:0.374
287387,main_frac:0.447
287388,main_frac:0.485
287389,main_frac:0.485
28739,main_frac:0.411
287393,main_frac:0.406
287395,main_frac:0.461
287396,blobs:31;edge:0.164;main_frac:0.459
287398,main_frac:0.517
28740,main_frac:0.467
287401,main_frac:0.443
287403,main_frac:0.400
287405,main_frac:0.315
287409,main_frac:0.418
28741,main_frac:0.418
287411,main_frac:0.525
287413,main_frac:0.499
287417,main_frac:0.298
287419,main_frac:0.336
28742,main_frac:0.438
287421,main_frac:0.327
287422,main_frac:0.332
287426,main_frac:0.419
287427,main_frac:0.456
287313,main_frac:0.310
287314,ink_hi:0.524;main_frac:0.279
287316,main_frac:0.550
287319,main_frac:0.335
287324,main_frac:0.484
287325,main_frac:0.487
287326,main_frac:0.194
287327,main_frac:0.409
287329,main_frac:0.349
287330,main_frac:0.469
287332,main_frac:0.404
287333,main_frac:0.541
287334,main_frac:0.532
287337,main_frac:0.526
287341,main_frac:0.459
287343,main_frac:0.516
287344,ink_hi:0.506
287345,main_frac:0.291
287347,ink_hi:0.476;main_frac:0.523
287350,main_frac:0.247
287351,main_frac:0.380
287353,main_frac:0.491
287358,main_frac:0.389
287359,main_frac:0.435
287361,main_frac:0.353
287365,main_frac:0.292
287366,main_frac:0.510
287368,main_frac:0.331
287369,blobs:255
28737,main_frac:0.456
287429,main_frac:0.379
28743,blobs:100;edge:0.156;main_frac:0.431
287430,main_frac:0.479
287431,blobs:265;main_frac:0.298
287433,ink_hi:0.500;edge:0.390
287435,main_frac:0.496
287438,main_frac:0.454
287439,main_frac:0.398
28744,blobs:79;main_frac:0.455
287440,ink_hi:0.516;main_frac:0.490
287441,main_frac:0.479
287442,ink_hi:0.538
287443,blobs:36;edge:0.220;main_frac:0.407
287444,main_frac:0.310
287445,main_frac:0.391
287446,main_frac:0.437
28745,blobs:56;main_frac:0.309
287458,main_frac:0.527
28746,blobs:64
28747,blobs:58
287472,main_frac:0.315
287475,ink_hi:0.472
287476,ink_hi:0.488
28748,blobs:53
287482,ink_hi:0.480
287483,ink_hi:0.455
28749,blobs:70
28750,blobs:45
28751,blobs:46
28752,blobs:43;main_frac:0.351
287533,main_frac:0.479
287567,main_frac:0.538
287574,main_frac:0.449
287575,main_frac:0.411
287576,main_frac:0.415
287577,main_frac:0.397
287578,main_frac:0.343
287579,main_frac:0.398
287580,main_frac:0.360
287582,main_frac:0.331
287583,blobs:39
287589,main_frac:0.236
287591,main_frac:0.266
287592,edge:0.220
287593,main_frac:0.289
287594,main_frac:0.480
287596,blobs:82
287597,blobs:287;main_frac:0.278
287598,main_frac:0.379
287609,ink_hi:0.454
28761,main_frac:0.483
287625,main_frac:0.317
287630,main_frac:0.333
287632,main_frac:0.418
287633,ink_hi:0.488;blobs:51;edge:0.555
287634,main_frac:0.267
287636,edge:0.163
287638,main_frac:0.273
287639,blobs:119
287642,blobs:70;edge:0.222
287657,main_frac:0.407
287658,main_frac:0.438
287659,main_frac:0.436
287660,main_frac:0.475
287661,main_frac:0.269
287662,main_frac:0.400
287663,main_frac:0.454
287664,main_frac:0.449
287665,main_frac:0.447
287666,main_frac:0.456
287667,main_frac:0.211
287668,main_frac:0.335
287670,main_frac:0.532
287673,main_frac:0.471
287674,main_frac:0.301
287675,main_frac:0.292
287677,main_frac:0.207
28768,main_frac:0.394
287682,blobs:676;main_frac:0.117
287683,blobs:100;main_frac:0.506
287685,main_frac:0.539
28769,main_frac:0.501
287693,ink_hi:0.461;edge:0.241
287694,main_frac:0.521
287695,main_frac:0.523
287698,blobs:42
287710,main_frac:0.530
287714,main_frac:0.460
287715,main_frac:0.514
287716,main_frac:0.454
287717,blobs:182;main_frac:0.322
287718,blobs:53;main_frac:0.350
28772,ink_hi:0.528
287720,main_frac:0.265
287721,main_frac:0.426
287725,main_frac:0.459
287727,edge:0.280
28773,main_frac:0.318
287734,main_frac:0.440
287736,main_frac:0.436
287739,blobs:94
28774,main_frac:0.535
287741,main_frac:0.415
287746,main_frac:0.495
28775,main_frac:0.544
287750,main_frac:0.244
287754,main_frac:0.375
287756,main_frac:0.478
287757,main_frac:0.496
287760,main_frac:0.549
287761,main_frac:0.503
287762,main_frac:0.285
287765,blobs:41;main_frac:0.430
287767,edge:0.175
287770,blobs:127;edge:0.158;main_frac:0.273
287771,main_frac:0.424
287774,main_frac:0.513
287778,main_frac:0.385
28778,main_frac:0.531
287784,edge:0.169
287788,main_frac:0.439
287792,ink_hi:0.527
287793,main_frac:0.539
287794,edge:0.828
287795,main_frac:0.396
287796,main_frac:0.146
287797,main_frac:0.458
287798,ink_hi:0.481
287800,main_frac:0.501
287801,main_frac:0.496
287804,blobs:287;main_frac:0.347
287805,blobs:90;main_frac:0.313
287806,main_frac:0.322
287808,main_frac:0.351
287814,main_frac:0.364
287818,main_frac:0.437
287819,main_frac:0.440
28782,blobs:45;main_frac:0.308
287823,main_frac:0.536
287825,main_frac:0.517
287830,main_frac:0.287
287835,main_frac:0.357
287836,main_frac:0.425
287837,main_frac:0.419
287838,main_frac:0.530
287839,main_frac:0.422
287840,blobs:53;main_frac:0.482
287841,main_frac:0.295
287842,main_frac:0.293
287858,main_frac:0.450
287862,main_frac:0.455
287863,main_frac:0.246
287865,blobs:90
287866,blobs:99;edge:0.342
287867,blobs:76
287892,main_frac:0.527
287893,blobs:85;edge:0.164
28791,blobs:33;edge:0.194
287913,main_frac:0.513
28792,main_frac:0.537
287923,edge:0.154
287924,blobs:41;edge:0.162
287927,blobs:54;main_frac:0.308
28793,main_frac:0.460
287931,main_frac:0.492
287932,main_frac:0.470
287933,blobs:47;main_frac:0.239
287934,blobs:54
287936,main_frac:0.508
287939,main_frac:0.507
28794,main_frac:0.365
287943,blobs:60
287944,blobs:42
288003,main_frac:0.398
288005,ink_hi:0.477;edge:0.285
288006,edge:0.562;main_frac:0.288
288007,main_frac:0.494
28801,blobs:640;main_frac:0.117
288011,main_frac:0.393
288012,main_frac:0.516
288013,main_frac:0.427
288014,main_frac:0.416
288016,main_frac:0.220
288017,main_frac:0.352
288018,main_frac:0.359
28802,blobs:450;main_frac:0.154
288021,main_frac:0.508
288023,main_frac:0.347
288024,main_frac:0.231
288026,main_frac:0.219
288029,main_frac:0.396
28803,blobs:432;main_frac:0.209
288030,ink_hi:0.645
288040,main_frac:0.391
288041,main_frac:0.199
288042,main_frac:0.420
288043,main_frac:0.361
288049,main_frac:0.510
28805,main_frac:0.494
288050,main_frac:0.430
288052,main_frac:0.455
288053,main_frac:0.504
288054,main_frac:0.242
288055,main_frac:0.339
288056,edge:0.912;main_frac:0.515
288058,main_frac:0.537
288060,main_frac:0.314
287948,blobs:104
287953,edge:0.205
287954,blobs:46
287956,blobs:76
287958,blobs:38;main_frac:0.213
287959,blobs:41;edge:0.171
28796,main_frac:0.262
287961,blobs:35
287962,ink_hi:0.453
28797,main_frac:0.479
287972,ink_hi:0.472
287973,ink_hi:0.529
287974,blobs:44
287976,main_frac:0.350
287977,main_frac:0.328
287979,ink_hi:0.484
28798,main_frac:0.477
287984,ink_hi:0.533
287989,blobs:97;main_frac:0.549
28799,blobs:482;main_frac:0.162
287990,main_frac:0.433
287991,main_frac:0.389
287993,main_frac:0.309
287995,main_frac:0.549
287997,main_frac:0.464
287998,blobs:268
287999,main_frac:0.224
288,main_frac:0.514
28800,blobs:564;main_frac:0.148
288000,main_frac:0.529
288001,blobs:76;main_frac:0.270
288002,main_frac:0.357
288062,main_frac:0.425
288063,main_frac:0.331
288064,main_frac:0.398
288066,main_frac:0.381
288068,blobs:400;main_frac:0.480
288069,main_frac:0.452
288071,main_frac:0.270
288072,main_frac:0.386
288073,main_frac:0.367
288074,main_frac:0.296
288075,main_frac:0.299
288076,main_frac:0.486
288079,blobs:44;main_frac:0.453
288080,main_frac:0.427
288081,main_frac:0.407
288084,main_frac:0.541
288085,main_frac:0.312
288087,main_frac:0.300
288088,main_frac:0.415
288089,blobs:81;main_frac:0.320
288090,main_frac:0.298
288091,main_frac:0.414
288092,blobs:31;main_frac:0.450
288093,ink_hi:0.498
288097,main_frac:0.459
288098,edge:0.155
288099,main_frac:0.204
28810,main_frac:0.540
288101,main_frac:0.473
288103,main_frac:0.382
288105,main_frac:0.443
288107,main_frac:0.503
288110,main_frac:0.544
288111,main_frac:0.510
288112,main_frac:0.299
288113,ink_hi:0.472
288117,main_frac:0.411
288120,main_frac:0.490
288121,main_frac:0.443
288127,blobs:44;main_frac:0.383
288128,main_frac:0.264
288129,main_frac:0.384
28813,blobs:176
288130,main_frac:0.408
288131,main_frac:0.439
288132,main_frac:0.366
288134,main_frac:0.472
288135,main_frac:0.453
288136,main_frac:0.490
288137,main_frac:0.488
288138,main_frac:0.290
288139,main_frac:0.275
288140,main_frac:0.450
288141,main_frac:0.494
288142,main_frac:0.317
288143,main_frac:0.408
288144,main_frac:0.484
288147,main_frac:0.539
288148,main_frac:0.462
288149,blobs:107;edge:0.216;main_frac:0.251
288150,main_frac:0.392
288151,main_frac:0.216
288153,main_frac:0.449
288154,ink_hi:0.518
288155,main_frac:0.485
288156,main_frac:0.462
288157,main_frac:0.399
288158,main_frac:0.502
28816,main_frac:0.446
288163,main_frac:0.503
288164,main_frac:0.239
288167,main_frac:0.401
288169,ink_hi:0.450;main_frac:0.538
288172,main_frac:0.433
288176,main_frac:0.528
288179,main_frac:0.528
288182,main_frac:0.422
288197,main_frac:0.424
28820,ink_hi:0.476;edge:0.316
288201,main_frac:0.175
288202,main_frac:0.466
288203,main_frac:0.380
288204,main_frac:0.351
288205,main_frac:0.312
288206,main_frac:0.447
288207,main_frac:0.233
288208,main_frac:0.481
288209,main_frac:0.239
28821,main_frac:0.366
288210,main_frac:0.379
288212,main_frac:0.304
288213,main_frac:0.504
288214,main_frac:0.438
288215,main_frac:0.361
288218,main_frac:0.331
288219,main_frac:0.207
28822,main_frac:0.353
288221,main_frac:0.202
288222,main_frac:0.385
288223,main_frac:0.257
288224,ink_hi:0.542;main_frac:0.349
288225,main_frac:0.317
288226,main_frac:0.315
288227,main_frac:0.452
288228,main_frac:0.463
288229,main_frac:0.388
288230,main_frac:0.483
288236,main_frac:0.347
288241,blobs:202
288243,main_frac:0.529
288249,ink_hi:0.711;edge:0.248
288250,edge:0.759;main_frac:0.501
288252,main_frac:0.499
288254,blobs:129
288255,main_frac:0.373
288256,main_frac:0.483
288257,main_frac:0.412
288259,blobs:157;main_frac:0.497
28826,main_frac:0.542
288260,main_frac:0.415
288261,edge:0.155
288263,main_frac:0.376
288264,main_frac:0.416
288265,main_frac:0.402
