img_id,ok,err,ink_before,ink_after,ink_delta,n_cc_before,n_cc_after,main_frac_before,main_frac_after,big_cc_before,big_cc_after,removed_small,removed_edge,prune_iters,aggressive,inverted,changed_px
297974,1,,10321,10321,0.0,7,7,0.349579,0.349482,3,3,0,0,0,0,0,12
297986,1,,5604,5602,-0.000357,5,5,0.37045,0.37076,3,3,0,0,0,0,0,24
297988,1,,29617,29617,0.0,2,2,0.960529,0.960529,2,2,0,0,0,0,0,8
297989,1,,14926,14922,-0.000268,5,5,0.746617,0.746817,3,3,0,0,0,0,0,12
297991,1,,17444,17432,-0.000688,3,3,0.67754,0.677604,3,3,0,0,0,0,0,46
297992,1,,17384,17377,-0.000403,3,3,0.67752,0.677447,2,2,0,0,0,0,0,47
297997,1,,15599,15596,-0.000192,5,5,0.304378,0.304373,5,5,0,0,0,0,0,13
297998,1,,9186,9184,-0.000218,12,12,0.208796,0.208733,6,6,0,0,0,0,0,16
298015,1,,14351,14352,7e-05,7,7,0.485541,0.485577,3,3,0,0,0,0,0,11
298016,1,,9347,9348,0.000107,7,7,0.446346,0.446406,3,3,0,0,0,0,0,7
298022,1,,11488,11489,8.7e-05,2,2,0.520543,0.520672,2,2,0,0,0,0,0,3
298032,1,,13315,13310,-0.000376,4,4,0.418175,0.418332,4,4,0,0,0,0,0,5
298033,1,,7864,7860,-0.000509,5,5,0.303154,0.302926,5,5,0,0,0,0,0,10
298047,1,,11174,11168,-0.000537,4,4,0.460802,0.46087,3,3,0,0,0,0,0,18
298049,1,,15178,15178,0.0,2,2,0.60614,0.606075,2,2,0,0,0,0,0,6
298050,1,,9987,9985,-0.0002,2,2,0.543807,0.543615,2,2,0,0,0,0,0,8
298051,1,,22288,22283,-0.000224,1,1,1.0,1.0,1,1,0,0,0,1,0,25
298052,1,,6235,6094,-0.022614,4,10,0.577065,0.590253,2,2,0,0,0,0,0,147
298053,1,,20145,20143,-9.9e-05,2,2,0.505833,0.505933,2,2,0,0,0,0,0,12
298054,1,,15577,15578,6.4e-05,2,2,0.622585,0.622609,2,2,0,0,0,0,0,9
298056,1,,16673,16671,-0.00012,2,2,0.533257,0.533381,2,2,0,0,0,0,0,6
298072,1,,12183,12181,-0.000164,3,3,0.710252,0.710204,3,3,0,0,0,0,0,2
298081,1,,12315,12318,0.000244,3,3,0.612749,0.612762,3,3,0,0,0,0,0,7
298082,1,,9863,9865,0.000203,1,1,1.0,1.0,1,1,0,0,0,1,0,4
298087,1,,10824,10569,-0.023559,9,23,0.351903,0.359637,4,4,0,0,0,0,0,295
298090,1,,11981,11982,8.3e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,15
298096,1,,7695,7695,0.0,3,3,0.723977,0.723847,3,3,0,0,0,0,0,8
298097,1,,9595,9601,0.000625,1,1,1.0,1.0,1,1,0,0,0,1,0,10
298109,1,,4836,4833,-0.00062,4,4,0.652399,0.652597,3,3,0,0,0,0,0,13
298112,1,,5885,5880,-0.00085,5,5,0.707732,0.707653,1,1,0,0,0,1,0,17
298113,1,,14218,14219,7e-05,2,2,0.837741,0.837752,2,2,0,0,0,0,0,3
298114,1,,4686,4454,-0.049509,4,4,0.799402,0.840593,1,1,0,0,0,1,0,234
298115,1,,11007,11008,9.1e-05,2,2,0.535568,0.535338,2,2,0,0,0,0,0,7
298122,1,,7391,7391,0.0,2,2,0.843188,0.843188,2,2,0,0,0,0,0,6
298123,1,,8217,8213,-0.000487,8,8,0.296093,0.296116,5,5,0,0,0,0,0,6
298125,1,,11940,11939,-8.4e-05,2,2,0.74464,0.744702,2,2,0,0,0,0,0,5
298126,1,,13025,13023,-0.000154,3,3,0.707179,0.70721,3,3,0,0,0,0,0,4
298137,1,,3895,3748,-0.037741,4,3,0.554557,0.575774,3,3,0,0,0,0,0,147
298142,1,,18565,18565,0.0,3,3,0.75373,0.75373,3,3,0,0,0,0,0,6
298143,1,,23378,23382,0.000171,1,1,1.0,1.0,1,1,0,0,0,1,0,6
298144,1,,13349,13353,0.0003,2,2,0.757959,0.758032,2,2,0,0,0,0,0,16
298148,1,,10372,10372,0.0,1,1,1.0,1.0,1,1,0,0,0,1,0,0
298149,1,,6587,6579,-0.001215,8,8,0.565963,0.566043,3,3,0,0,0,0,0,10
298163,1,,14888,14893,0.000336,3,3,0.805145,0.805278,3,3,0,0,0,0,0,9
298165,1,,15990,15992,0.000125,1,1,1.0,1.0,1,1,0,0,0,1,0,6
298174,1,,17558,17558,0.0,3,3,0.835687,0.835744,3,3,0,0,0,0,0,12
298175,1,,19563,19562,-5.1e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,13
29818,1,,14387,14242,-0.010079,8,19,0.310697,0.313509,5,5,0,0,0,0,0,185
29819,1,,12039,11986,-0.004402,8,13,0.364399,0.358752,3,3,0,0,0,0,0,95
298191,1,,19938,19940,0.0001,2,2,0.796419,0.796439,2,2,0,0,0,0,0,4
298198,1,,7708,7694,-0.001816,4,4,0.364427,0.36405,4,4,0,0,0,0,0,18
298199,1,,18622,18618,-0.000215,2,2,0.505531,0.505586,2,2,0,0,0,0,0,14
29820,1,,20296,20182,-0.005617,5,8,0.365294,0.343326,5,5,0,0,0,0,0,132
298200,1,,13856,13858,0.000144,5,5,0.280167,0.280055,5,5,0,0,0,0,0,10
29821,1,,19036,18957,-0.00415,8,20,0.729723,0.671362,3,4,0,0,0,0,0,157
298216,1,,7266,7244,-0.003028,5,6,0.317644,0.31847,4,4,0,0,0,0,0,32
298217,1,,17905,17901,-0.000223,3,3,0.426696,0.426736,3,3,0,0,0,0,0,6
298226,1,,8293,8299,0.000724,3,5,0.86989,0.871671,2,2,0,0,0,0,0,54
298227,1,,8639,8638,-0.000116,3,3,0.729251,0.729335,3,3,0,0,0,0,0,3
298232,1,,12659,12666,0.000553,5,5,0.658662,0.658772,4,4,0,0,0,0,0,15
298233,1,,15632,15634,0.000128,1,1,1.0,1.0,1,1,0,0,0,1,0,4
298253,1,,15010,15006,-0.000266,1,1,1.0,1.0,1,1,0,0,0,1,0,14
298272,1,,19032,19033,5.3e-05,2,2,0.843474,0.84343,2,2,0,0,0,0,0,5
298279,1,,14958,14959,6.7e-05,8,8,0.187391,0.187513,8,8,0,0,0,0,0,15
298282,1,,7377,7372,-0.000678,4,4,0.703131,0.703066,2,2,0,0,0,0,0,17
298284,1,,15311,15306,-0.000327,2,2,0.888969,0.888932,2,2,0,0,0,0,0,9
298286,1,,10758,10759,9.3e-05,4,4,0.84077,0.840877,2,2,0,0,0,0,0,5
298287,1,,18457,18461,0.000217,2,2,0.88308,0.883105,2,2,0,0,0,0,0,8
298294,1,,8729,8742,0.001489,1,1,1.0,1.0,1,1,0,0,0,1,0,15
298295,1,,10934,10938,0.000366,3,3,0.493872,0.493966,3,3,0,0,0,0,0,16
298296,1,,6937,6939,0.000288,4,4,0.398876,0.399049,4,4,0,0,0,0,0,8
298300,1,,11812,11812,0.0,2,2,0.580765,0.58085,2,2,0,0,0,0,0,4
298306,1,,14722,14721,-6.8e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,13
298320,1,,13935,13862,-0.005239,2,10,0.969573,0.97504,1,1,0,0,0,1,0,89
298326,1,,14250,14260,0.000702,2,2,0.959088,0.959116,1,1,0,0,0,1,0,18
298341,1,,23598,23605,0.000297,7,7,0.789219,0.788943,4,4,0,0,0,0,0,35
29835,1,,12151,12157,0.000494,1,1,1.0,1.0,1,1,0,0,0,1,0,16
298358,1,,18702,18709,0.000374,3,4,0.561063,0.560532,3,3,0,0,0,0,0,27
298359,1,,8031,7796,-0.029262,10,14,0.323496,0.333248,4,4,0,0,0,0,0,245
298360,1,,7380,7381,0.000136,3,3,0.588753,0.588945,3,3,0,0,0,0,0,7
298364,1,,22439,22445,0.000267,1,1,1.0,1.0,1,1,0,0,0,1,0,8
298370,1,,9557,9556,-0.000105,2,2,0.641938,0.642005,2,2,0,0,0,0,0,1
298372,1,,22353,22355,8.9e-05,2,2,0.689572,0.689555,2,2,0,0,0,0,0,4
298383,1,,12805,12806,7.8e-05,3,3,0.458805,0.458847,3,3,0,0,0,0,0,7
298396,1,,8683,8679,-0.000461,4,4,0.303812,0.303722,4,4,0,0,0,0,0,8
298397,1,,20000,19997,-0.00015,1,1,1.0,1.0,1,1,0,0,0,1,0,35
298399,1,,18131,18129,-0.00011,1,1,1.0,1.0,1,1,0,0,0,1,0,2
298400,1,,8026,8026,0.0,3,3,0.76302,0.76302,2,2,0,0,0,0,0,2
29841,1,,6507,6502,-0.000768,11,11,0.216997,0.216856,3,3,0,0,0,0,0,9
298414,1,,11255,11253,-0.000178,6,6,0.583829,0.583933,5,5,0,0,0,0,0,6
298415,1,,8123,8119,-0.000492,5,5,0.728549,0.728784,2,2,0,0,0,0,0,12
298421,1,,4198,4195,-0.000715,7,7,0.656027,0.656257,1,1,0,0,0,1,0,7
298426,1,,5390,5384,-0.001113,4,4,0.697774,0.697994,3,3,0,0,0,0,0,22
29843,1,,12711,12708,-0.000236,1,1,1.0,1.0,1,1,0,0,0,1,0,5
298431,1,,14359,14359,0.0,2,2,0.937879,0.937879,2,2,0,0,0,0,0,6
298432,1,,13661,13662,7.3e-05,5,4,0.611741,0.611697,5,4,0,0,0,0,0,11
298433,1,,14393,14394,6.9e-05,6,6,0.552143,0.552383,6,6,0,0,0,0,0,13
298434,1,,12433,12435,0.000161,5,5,0.620285,0.620346,5,5,0,0,0,0,0,6
298436,1,,8723,8728,0.000573,4,4,0.531927,0.53231,3,3,0,0,0,0,0,13
29844,1,,9071,9077,0.000661,5,5,0.66211,0.662003,2,2,0,0,0,0,0,48
298443,1,,14746,14747,6.8e-05,3,3,0.396379,0.39642,3,3,0,0,0,0,0,3
29845,1,,7975,7973,-0.000251,3,3,0.880752,0.880722,1,1,0,0,0,1,0,8
298464,1,,6479,6481,0.000309,5,5,0.534342,0.534177,4,4,0,0,0,0,0,10
29848,1,,30455,30455,0.0,1,1,1.0,1.0,1,1,0,0,0,1,0,8
298487,1,,13702,13704,0.000146,5,5,0.731718,0.73183,3,3,0,0,0,0,0,6
298499,1,,20714,20711,-0.000145,3,3,0.430434,0.430399,3,3,0,0,0,0,0,9
298500,1,,17156,17154,-0.000117,2,2,0.792959,0.792935,2,2,0,0,0,0,0,14
298502,1,,22529,22525,-0.000178,2,2,0.894935,0.895006,2,2,0,0,0,0,0,8
298520,1,,14480,14480,0.0,4,5,0.822583,0.822859,4,4,0,0,0,0,0,14
298534,1,,5720,5706,-0.002448,6,7,0.683217,0.68279,1,1,0,0,0,1,0,32
298545,1,,13700,13701,7.3e-05,2,2,0.864964,0.865046,2,2,0,0,0,0,0,7
298559,1,,12507,12510,0.00024,4,4,0.382826,0.382814,4,4,0,0,0,0,0,9
298561,1,,11617,11619,0.000172,2,2,0.593268,0.593338,2,2,0,0,0,0,0,8
298562,1,,25319,25320,3.9e-05,3,3,0.500533,0.500513,3,3,0,0,0,0,0,7
298567,1,,14537,14536,-6.9e-05,5,5,0.515787,0.515892,4,4,0,0,0,0,0,11
29857,1,,11500,11495,-0.000435,5,5,0.462783,0.463071,5,5,0,0,0,0,0,11
298577,1,,14030,14034,0.000285,2,2,0.583749,0.583725,2,2,0,0,0,0,0,6
298579,1,,15350,15349,-6.5e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,5
298593,1,,14509,14467,-0.002895,6,9,0.370598,0.371673,5,5,0,0,0,0,0,84
298598,1,,9895,9896,0.000101,3,3,0.882062,0.882175,1,1,0,0,0,1,0,5
298599,1,,15543,15546,0.000193,2,2,0.954127,0.954072,2,2,0,0,0,0,0,9
298604,1,,26444,26439,-0.000189,2,2,0.842044,0.842014,2,2,0,0,0,0,0,13
298612,1,,7957,7951,-0.000754,6,6,0.641699,0.642058,3,3,0,0,0,0,0,10
298616,1,,10201,10203,0.000196,2,2,0.947946,0.948054,1,1,0,0,0,1,0,8
298617,1,,8080,8076,-0.000495,1,1,1.0,1.0,1,1,0,0,0,1,0,10
298630,1,,19791,19794,0.000152,2,2,0.907231,0.907144,2,2,0,0,0,0,0,17
298631,1,,12180,12181,8.2e-05,3,3,0.824056,0.824152,3,3,0,0,0,0,0,5
298633,1,,16809,16815,0.000357,1,1,1.0,1.0,1,1,0,0,0,1,0,8
298634,1,,16394,16401,0.000427,1,1,1.0,1.0,1,1,0,0,0,1,0,13
298652,1,,10964,10858,-0.009668,7,10,0.556093,0.566863,2,2,0,0,0,0,0,136
298659,1,,5934,5633,-0.050725,9,13,0.248736,0.261672,4,4,0,0,0,0,0,325
298660,1,,9922,9893,-0.002923,4,5,0.481455,0.482665,3,3,0,0,0,0,0,37
298661,1,,5950,5945,-0.00084,11,12,0.204706,0.204373,3,2,0,0,0,0,0,13
298662,1,,12258,12260,0.000163,3,3,0.661038,0.661011,2,2,0,0,0,0,0,6
298675,1,,10268,10278,0.000974,1,1,1.0,1.0,1,1,0,0,0,1,0,22
298676,1,,13921,13930,0.000647,1,1,1.0,1.0,1,1,0,0,0,1,0,23
298677,1,,18764,18768,0.000213,1,1,1.0,1.0,1,1,0,0,0,1,0,22
298678,1,,13375,13376,7.5e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,9
298679,1,,9053,9061,0.000884,6,6,0.653154,0.653239,2,2,0,0,0,0,0,22
298680,1,,21372,21369,-0.00014,2,2,0.720101,0.720015,2,2,0,0,0,0,0,17
298689,1,,11461,11458,-0.000262,2,2,0.992496,0.992669,1,1,0,0,0,1,0,11
298690,1,,5087,5091,0.000786,1,1,1.0,1.0,1,1,0,0,0,1,0,6
298699,1,,9418,9410,-0.000849,4,4,0.714801,0.715409,3,3,0,0,0,0,0,26
298700,1,,9529,9518,-0.001154,4,4,0.719068,0.719584,3,3,0,0,0,0,0,27
298702,1,,10998,11002,0.000364,4,4,0.436898,0.43683,4,4,0,0,0,0,0,18
298703,1,,9528,9386,-0.014903,5,14,0.558144,0.565523,4,4,0,0,0,0,0,150
298704,1,,22205,22208,0.000135,2,2,0.882864,0.88288,2,2,0,0,0,0,0,7
298706,1,,8683,8668,-0.001728,7,7,0.476333,0.476234,4,4,0,0,0,0,0,27
298710,1,,8006,8009,0.000375,3,3,0.809393,0.809215,2,2,0,0,0,0,0,17
298711,1,,6326,6329,0.000474,3,3,0.83307,0.833307,2,2,0,0,0,0,0,7
298718,1,,7376,7364,-0.001627,12,12,0.372289,0.372895,2,2,0,0,0,0,0,14
298719,1,,18428,18471,0.002333,23,22,0.471945,0.47247,7,7,0,0,0,0,0,123
298721,1,,12523,12517,-0.000479,3,3,0.834544,0.834705,2,2,0,0,0,0,0,12
298722,1,,17501,17504,0.000171,3,2,0.82921,0.962866,2,1,0,0,0,0,0,13
298729,1,,3840,3535,-0.079427,8,10,0.307292,0.277511,2,2,0,0,0,0,0,313
298730,1,,12048,12061,0.001079,3,2,0.544821,0.879695,3,2,0,0,0,0,0,15
298732,1,,18764,18761,-0.00016,3,3,0.979642,0.979799,1,1,0,0,0,1,0,9
298733,1,,8362,8363,0.00012,2,2,0.868572,0.868588,2,2,0,0,0,0,0,3
298734,1,,11974,11974,0.0,2,2,0.613412,0.613329,2,2,0,0,0,0,0,4
298735,1,,20140,20138,-9.9e-05,2,2,0.68143,0.681448,2,2,0,0,0,0,0,8
29874,1,,14719,14717,-0.000136,2,2,0.956043,0.956037,1,1,0,0,0,1,0,6
298745,1,,20930,20856,-0.003536,3,6,0.937554,0.940593,2,2,0,0,0,0,0,106
298746,1,,20017,20019,0.0001,1,1,1.0,1.0,1,1,0,0,0,1,0,8
298751,1,,11548,11297,-0.021735,9,8,0.390284,0.398513,5,5,0,0,0,0,0,315
298753,1,,9722,9715,-0.00072,6,6,0.433758,0.434174,2,2,0,0,0,0,0,21
298756,1,,14038,13801,-0.016883,8,17,0.314575,0.319397,5,5,0,0,0,0,0,281
298757,1,,13530,13531,7.4e-05,8,8,0.372653,0.3727,7,7,0,0,0,0,0,7
29876,1,,8252,8249,-0.000364,4,4,0.422322,0.422354,3,3,0,0,0,0,0,7
298772,1,,8902,8907,0.000562,2,2,0.966861,0.96688,1,1,0,0,0,1,0,13
298775,1,,5809,5812,0.000516,1,1,1.0,1.0,1,1,0,0,0,1,0,3
29878,1,,11923,11927,0.000335,3,3,0.594984,0.59512,2,2,0,0,0,0,0,12
298789,1,,14383,14383,0.0,2,2,0.659807,0.659737,2,2,0,0,0,0,0,2
29879,1,,12793,12626,-0.013054,3,11,0.918237,0.930382,2,2,0,0,0,0,0,189
298790,1,,9707,9453,-0.026167,5,4,0.511384,0.525019,4,4,0,0,0,0,0,258
298791,1,,14346,14351,0.000349,1,1,1.0,1.0,1,1,0,0,0,1,0,15
298792,1,,9219,9212,-0.000759,6,6,0.260223,0.26053,4,4,0,0,0,0,0,17
298793,1,,22220,22223,0.000135,2,2,0.945185,0.945237,2,2,0,0,0,0,0,9
29881,1,,17698,17703,0.000283,4,4,0.629054,0.629046,4,4,0,0,0,0,0,15
298811,1,,8555,8568,0.00152,7,7,0.394039,0.393908,3,3,0,0,0,0,0,23
298854,1,,12169,12166,-0.000247,2,2,0.892021,0.891994,2,2,0,0,0,0,0,5
298871,1,,14028,14014,-0.000998,4,5,0.842601,0.842586,2,2,0,0,0,0,0,30
298873,1,,11746,11739,-0.000596,6,6,0.706709,0.707045,3,3,0,0,0,0,0,21
298874,1,,8159,8165,0.000735,5,5,0.616987,0.618371,3,3,0,0,0,0,0,54
298875,1,,17201,17207,0.000349,1,1,1.0,1.0,1,1,0,0,0,1,0,16
298880,1,,13545,13552,0.000517,1,1,1.0,1.0,1,1,0,0,0,1,0,17
298888,1,,9085,8869,-0.023775,11,17,0.422345,0.43218,4,4,0,0,0,0,0,222
298890,1,,18248,18250,0.00011,3,3,0.757946,0.757973,3,3,0,0,0,0,0,10
298891,1,,13300,13298,-0.00015,1,1,1.0,1.0,1,1,0,0,0,1,0,4
298892,1,,14574,14574,0.0,8,8,0.593042,0.593248,5,5,0,0,0,0,0,10
298900,1,,15729,15738,0.000572,1,1,1.0,1.0,1,1,0,0,0,1,0,17
298901,1,,21994,21996,9.1e-05,6,6,0.323179,0.323241,6,6,0,0,0,0,0,10
298902,1,,17967,17973,0.000334,3,3,0.601714,0.601792,3,3,0,0,0,0,0,10
298903,1,,16640,16384,-0.015385,9,8,0.331971,0.337097,6,6,0,0,0,0,0,266
298913,1,,12893,12892,-7.8e-05,4,4,0.675173,0.675225,4,4,0,0,0,0,0,13
298916,1,,13286,13280,-0.000452,6,6,0.344799,0.344955,5,5,0,0,0,0,0,10
298917,1,,14395,14402,0.000486,1,1,1.0,1.0,1,1,0,0,0,1,0,17
298918,1,,17869,17825,-0.002462,16,20,0.321171,0.287013,7,7,0,0,0,0,0,76
298923,1,,17579,17578,-5.7e-05,2,2,0.900734,0.900899,2,2,0,0,0,0,0,9
298930,1,,7297,7295,-0.000274,11,11,0.243525,0.243729,3,3,0,0,0,0,0,12
298941,1,,18997,19004,0.000368,3,3,0.943728,0.943801,1,1,0,0,0,1,0,11
298951,1,,15193,15188,-0.000329,8,8,0.384848,0.384975,5,5,0,0,0,0,0,17
298952,1,,14134,14133,-7.1e-05,4,4,0.845337,0.845327,3,3,0,0,0,0,0,13
298958,1,,9729,9581,-0.015212,9,10,0.267962,0.27231,5,5,0,0,0,0,0,160
298962,1,,20512,20518,0.000293,3,4,0.44569,0.445609,3,3,0,0,0,0,0,14
298976,1,,11226,11226,0.0,2,2,0.95261,0.95261,1,1,0,0,0,1,0,0
298979,1,,14549,14554,0.000344,4,4,0.679703,0.679607,4,4,0,0,0,0,0,11
298984,1,,18029,18024,-0.000277,2,2,0.866216,0.866234,2,2,0,0,0,0,0,9
298985,1,,15524,15525,6.4e-05,2,2,0.847591,0.847601,2,2,0,0,0,0,0,5
299003,1,,10703,10705,0.000187,1,1,1.0,1.0,1,1,0,0,0,1,0,6
299014,1,,8859,8854,-0.000564,6,6,0.570268,0.570364,4,4,0,0,0,0,0,13
299017,1,,9505,9501,-0.000421,4,5,0.399579,0.399642,3,3,0,0,0,0,0,20
299018,1,,20966,20970,0.000191,1,1,1.0,1.0,1,1,0,0,0,1,0,12
29903,1,,10284,10195,-0.008654,7,7,0.375243,0.378715,3,3,0,0,0,0,0,117
299030,1,,15142,14903,-0.015784,5,9,0.516246,0.50728,2,2,0,0,0,0,0,261
299037,1,,17098,17100,0.000117,3,3,0.931512,0.93152,1,1,0,0,0,1,0,8
299039,1,,20447,20461,0.000685,2,2,0.68499,0.684815,2,2,0,0,0,0,0,26
29904,1,,14493,14494,6.9e-05,6,6,0.2998,0.29971,4,4,0,0,0,0,0,13
299040,1,,7131,7120,-0.001543,8,8,0.489973,0.490309,3,3,0,0,0,0,0,19
299041,1,,12432,12306,-0.010135,2,6,0.969997,0.980172,1,1,0,0,0,1,0,154
299042,1,,18251,18240,-0.000603,3,3,0.49537,0.495504,3,3,0,0,0,0,0,21
299045,1,,13757,13757,0.0,9,9,0.301883,0.301883,6,6,0,0,0,0,0,4
299046,1,,15253,15257,0.000262,1,1,1.0,1.0,1,1,0,0,0,1,0,10
299047,1,,9010,9010,0.0,2,2,0.941842,0.941842,1,1,0,0,0,1,0,2
299049,1,,22665,22664,-4.4e-05,4,4,0.478888,0.478953,4,4,0,0,0,0,0,11
29905,1,,16749,16743,-0.000358,7,7,0.348319,0.348265,6,6,0,0,0,0,0,14
299055,1,,15278,15020,-0.016887,6,7,0.764498,0.778096,3,3,0,0,0,0,0,296
299069,1,,17815,17824,0.000505,2,2,0.950547,0.950572,2,2,0,0,0,0,0,13
29907,1,,14612,14608,-0.000274,6,6,0.500274,0.500205,4,4,0,0,0,0,0,8
299087,1,,8635,8624,-0.001274,6,7,0.7978,0.794759,2,2,0,0,0,0,0,21
299098,1,,12182,12181,-8.2e-05,4,4,0.449762,0.449553,4,4,0,0,0,0,0,9
299104,1,,19355,19358,0.000155,4,4,0.440971,0.440851,3,3,0,0,0,0,0,15
299106,1,,19753,19754,5.1e-05,2,2,0.957272,0.957325,2,2,0,0,0,0,0,25
299107,1,,19200,19202,0.000104,2,2,0.957187,0.957244,2,2,0,0,0,0,0,20
29912,1,,15927,15922,-0.000314,4,4,0.744585,0.744756,2,2,0,0,0,0,0,17
29913,1,,7956,7735,-0.027778,13,19,0.343766,0.353846,4,3,0,0,0,0,0,231
299133,1,,19964,19966,0.0001,1,1,1.0,1.0,1,1,0,0,0,1,0,12
299147,1,,8635,8624,-0.001274,6,7,0.7978,0.794759,2,2,0,0,0,0,0,21
299152,1,,19435,19438,0.000154,1,1,1.0,1.0,1,1,0,0,0,1,0,5
299161,1,,10413,10408,-0.00048,6,6,0.537405,0.537567,4,4,0,0,0,0,0,15
299174,1,,10590,10589,-9.4e-05,7,7,0.589613,0.589763,3,3,0,0,0,0,0,11
299175,1,,11682,11681,-8.6e-05,5,5,0.360298,0.360414,3,3,0,0,0,0,0,9
299180,1,,16354,16363,0.00055,4,4,0.638009,0.638208,4,4,0,0,0,0,0,25
299181,1,,17277,17279,0.000116,2,2,0.649013,0.649054,2,2,0,0,0,0,0,8
299188,1,,12540,12493,-0.003748,5,6,0.380861,0.382294,3,3,0,0,0,0,0,63
299189,1,,14044,14046,0.000142,5,5,0.338436,0.338388,3,3,0,0,0,0,0,16
299190,1,,16132,16134,0.000124,3,3,0.430325,0.430333,3,3,0,0,0,0,0,14
299204,1,,16863,16862,-5.9e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,3
299205,1,,14530,14529,-6.9e-05,2,2,0.634549,0.634662,2,2,0,0,0,0,0,9
299206,1,,10338,10334,-0.000387,4,5,0.451248,0.451229,3,3,0,0,0,0,0,26
299207,1,,24646,24652,0.000243,1,1,1.0,1.0,1,1,0,0,0,1,0,18
299216,1,,18736,18745,0.00048,4,4,0.645068,0.645292,4,4,0,0,0,0,0,29
299223,1,,11474,11476,0.000174,2,2,0.619836,0.619902,2,2,0,0,0,0,0,12
299233,1,,15980,15983,0.000188,2,2,0.943367,0.94344,2,2,0,0,0,0,0,11
299237,1,,16751,16758,0.000418,2,2,0.671781,0.671739,2,2,0,0,0,0,0,23
299250,1,,18434,18436,0.000108,2,2,0.754475,0.754502,2,2,0,0,0,0,0,8
299251,1,,13565,13570,0.000369,2,2,0.642757,0.642815,2,2,0,0,0,0,0,13
299255,1,,21444,21444,0.0,4,4,0.448657,0.44875,4,4,0,0,0,0,0,10
299262,1,,27342,27340,-7.3e-05,2,2,0.961232,0.961229,2,2,0,0,0,0,0,10
299264,1,,27755,27762,0.000252,1,1,1.0,1.0,1,1,0,0,0,1,0,15
299265,1,,13485,13472,-0.000964,5,5,0.481201,0.481443,4,4,0,0,0,0,0,25
299268,1,,21588,21587,-4.6e-05,2,2,0.957337,0.957335,2,2,0,0,0,0,0,15
299274,1,,25244,25249,0.000198,1,1,1.0,1.0,1,1,0,0,0,1,0,13
299277,1,,28001,28009,0.000286,1,1,1.0,1.0,1,1,0,0,0,1,0,16
299278,1,,16340,16341,6.1e-05,5,5,0.460526,0.460621,5,5,0,0,0,0,0,13
299281,1,,24379,24381,8.2e-05,5,5,0.342918,0.343013,5,5,0,0,0,0,0,24
299284,1,,9494,9494,0.0,6,6,0.69328,0.693596,2,2,0,0,0,0,0,26
299285,1,,20210,20205,-0.000247,4,4,0.754527,0.754665,2,2,0,0,0,0,0,19
29929,1,,9584,9588,0.000417,2,2,0.918823,0.918857,2,2,0,0,0,0,0,6
29930,1,,12286,12289,0.000244,3,3,0.893782,0.893807,2,2,0,0,0,0,0,3
299306,1,,7950,7948,-0.000252,3,3,0.704025,0.704076,2,2,0,0,0,0,0,4
299328,1,,21221,21225,0.000188,1,1,1.0,1.0,1,1,0,0,0,1,0,12
299330,1,,6713,6705,-0.001192,4,4,0.383137,0.383445,4,4,0,0,0,0,0,16
299331,1,,13605,13603,-0.000147,3,3,0.489232,0.489083,3,3,0,0,0,0,0,10
299348,1,,4607,4605,-0.000434,11,11,0.376601,0.376764,2,2,0,0,0,0,0,4
299349,1,,17915,17910,-0.000279,6,6,0.429863,0.430039,5,5,0,0,0,0,0,9
299353,1,,5064,5063,-0.000197,3,3,0.517575,0.51748,2,2,0,0,0,0,0,9
299355,1,,16406,16407,6.1e-05,3,3,0.476716,0.476809,3,3,0,0,0,0,0,11
299356,1,,21483,21489,0.000279,3,3,0.504492,0.504584,3,3,0,0,0,0,0,10
299358,1,,12143,12140,-0.000247,2,2,0.876966,0.876936,2,2,0,0,0,0,0,3
299360,1,,18222,18223,5.5e-05,2,2,0.914609,0.914613,2,2,0,0,0,0,0,1
299368,1,,10396,10394,-0.000192,5,5,0.485571,0.485761,4,4,0,0,0,0,0,10
299380,1,,17940,17942,0.000111,2,2,0.574247,0.574295,2,2,0,0,0,0,0,4
299381,1,,22467,22473,0.000267,2,2,0.554636,0.554666,2,2,0,0,0,0,0,18
299393,1,,9277,9223,-0.005821,10,12,0.386871,0.389027,6,6,0,0,0,0,0,66
299406,1,,5084,4996,-0.017309,3,7,0.485641,0.495196,2,2,0,0,0,0,0,116
299410,1,,12696,12697,7.9e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,3
299411,1,,30580,30580,0.0,1,1,1.0,1.0,1,1,0,0,0,1,0,6
299412,1,,26862,26861,-3.7e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,7
299413,1,,12166,12055,-0.009124,4,14,0.533783,0.513812,2,2,0,0,0,0,0,133
299414,1,,26362,26361,-3.8e-05,2,2,0.903801,0.903797,2,2,0,0,0,0,0,7
299418,1,,5390,5192,-0.036735,9,16,0.480705,0.499037,2,2,0,0,0,0,0,206
299446,1,,9946,9947,0.000101,2,2,0.503418,0.503267,2,2,0,0,0,0,0,19
299456,1,,10270,10274,0.000389,1,1,1.0,1.0,1,1,0,0,0,1,0,10
