img_id,H,W,ink_ratio,n_ink,n_cc,main_frac,small_cc_n,small_cc_area_ratio,mid_cc_n,foreign_area_ratio,edge_ink_ratio,border_bar,edge_blob_area,inverted
198137,256,256,0.310165,20327,3,0.618783,0,0.0,0,0.11824,0.039062,0,6891,0
198164,256,256,0.36853,24152,2,0.737661,0,0.0,0,0.09668,0.160534,0,6336,0
198138,256,256,0.339325,22238,3,0.933177,0,0.0,1,0.022675,0.015877,0,927,0
198166,256,256,0.308655,20228,3,0.798003,1,1.5e-05,0,0.062347,0.102445,0,4085,0
198172,256,256,0.164459,10778,7,0.608091,3,0.000504,1,0.064453,0.074093,0,3935,0
198161,256,256,0.240997,15794,2,0.937698,0,0.0,0,0.015015,0.096774,0,0,0
198163,256,256,0.307251,20136,2,0.700586,0,0.0,0,0.091995,0.086442,0,6029,0
198168,256,256,0.429092,28121,1,1.0,0,0.0,0,0.0,0.031376,0,0,0
315333,256,256,0.257904,16902,2,0.969471,0,0.0,1,0.007874,0.025328,0,0,0
198170,256,256,0.274338,17979,2,0.957728,0,0.0,0,0.011597,0.021169,0,760,0
198199,256,256,0.22438,14705,2,0.953417,0,0.0,0,0.010452,0.0,0,0,0
198224,256,256,0.273758,17941,2,0.9558,0,0.0,0,0.0121,0.022051,0,793,0
198202,256,256,0.1763,11554,3,0.938809,0,0.0,2,0.010788,0.0,0,0,0
198221,256,256,0.229279,15026,4,0.487888,1,1.5e-05,0,0.117416,0.076613,0,7694,0
315349,256,256,0.321854,21093,3,0.943583,0,0.0,2,0.018158,0.025832,0,0,0
198206,256,256,0.08783,5756,13,0.359625,2,0.000549,9,0.056244,0.045237,0,974,0
198207,256,256,0.315826,20698,6,0.397623,0,0.0,2,0.190247,0.0562,0,5301,0
198208,256,256,0.288895,18933,4,0.678181,0,0.0,1,0.092972,0.055066,0,4724,0
198218,256,256,0.1987,13022,1,1.0,0,0.0,0,0.0,0.050781,0,0,0
198219,256,256,0.121567,7967,3,0.724489,0,0.0,1,0.033493,0.104209,0,1937,0
198222,256,256,0.344879,22602,4,0.967835,2,0.000275,0,0.011093,0.079511,0,0,0
198220,256,256,0.241852,15850,1,1.0,0,0.0,0,0.0,0.079511,0,0,0
198257,256,256,0.232574,15242,18,0.840835,9,0.00116,6,0.037018,0.105847,0,1379,0
197922,256,256,0.351395,23029,3,0.903904,1,0.000198,0,0.033768,0.059098,0,2200,0
197936,256,256,0.130585,8558,2,0.679832,0,0.0,0,0.041809,0.0,0,0,0
197937,256,256,0.207626,13607,2,0.938047,0,0.0,0,0.012863,0.0,0,0,0
197979,256,256,0.239975,15727,4,0.783366,0,0.0,1,0.051987,0.022177,0,0,0
197944,256,256,0.122025,7997,9,0.371764,0,0.0,5,0.07666,0.020035,0,0,0
197976,256,256,0.275223,18037,2,0.958363,0,0.0,0,0.011459,0.022681,0,751,0
197977,256,256,0.309586,20289,2,0.599438,0,0.0,0,0.124008,0.03692,0,8127,0
197980,256,256,0.227814,14930,11,0.763362,0,0.0,9,0.053909,0.768145,1,0,0
197982,256,256,0.183777,12044,2,0.514696,0,0.0,0,0.089188,0.000882,0,0,0
197987,256,256,0.233246,15286,9,0.484757,4,0.000977,0,0.120178,0.028352,0,0,0
198037,256,256,0.217606,14261,6,0.894467,1,0.000473,4,0.022964,0.037802,0,0,0
197989,256,256,0.204391,13395,5,0.467563,1,0.000381,0,0.108826,0.016381,0,6004,0
197990,256,256,0.217453,14251,5,0.787804,0,0.0,2,0.046143,0.018145,0,0,0
198032,256,256,0.176788,11586,15,0.462886,10,0.001297,2,0.094955,0.025706,0,2534,0
198034,256,256,0.115677,7581,10,0.54663,7,0.001221,1,0.052444,0.016381,0,0,0
198038,256,256,0.24118,15806,3,0.874541,0,0.0,0,0.030258,0.053553,0,1076,0
198039,256,256,0.199463,13072,5,0.756961,0,0.0,2,0.048477,0.092868,0,821,0
315280,256,256,0.152313,9982,4,0.547786,0,0.0,1,0.068878,0.103579,0,3888,0
198078,256,256,0.100937,6615,14,0.385488,5,0.0009,6,0.062027,0.011215,0,0,0
315298,256,256,0.09227,6047,14,0.346122,3,0.000397,8,0.060333,0.046749,0,0,0
198085,256,256,0.322357,21126,3,0.489918,0,0.0,0,0.164429,0.037046,0,7006,0
198086,256,256,0.160355,10509,5,0.592159,0,0.0,2,0.065399,0.0,0,0,0
198089,256,256,0.101181,6631,2,0.810888,0,0.0,0,0.019135,0.000378,0,1254,0
198090,256,256,0.288696,18920,15,0.425053,8,0.001526,2,0.165985,0.648564,1,3840,0
198092,256,256,0.198334,12998,2,0.634251,0,0.0,0,0.07254,0.0,0,0,0
198097,256,256,0.242615,15900,17,0.424528,10,0.001205,4,0.139618,0.083543,0,0,0
198098,256,256,0.101379,6644,11,0.625677,4,0.000549,5,0.037949,0.02621,0,1089,0
198099,256,256,0.295944,19395,3,0.917092,0,0.0,0,0.024536,0.037928,0,0,0
198109,256,256,0.264099,17308,2,0.742778,0,0.0,0,0.067932,0.073967,0,4452,0
198106,256,256,0.192902,12642,3,0.723303,0,0.0,1,0.053375,0.119582,0,2859,0
198110,256,256,0.163696,10728,4,0.720917,1,0.000259,1,0.045685,0.124118,0,2584,0
198107,256,256,0.110504,7242,5,0.333333,0,0.0,1,0.073669,0.108619,0,2320,0
198303,256,256,0.131363,8609,11,0.335347,2,0.000214,5,0.087311,0.00756,0,0,0
198258,256,256,0.077377,5071,11,0.267994,1,0.000275,7,0.056641,0.054183,0,1007,0
198294,256,256,0.26767,17542,2,0.605974,0,0.0,0,0.105469,0.070943,0,0,0
198259,256,256,0.241333,15816,33,0.874052,22,0.004044,10,0.030396,0.170111,0,0,0
198260,256,256,0.301193,19739,3,0.749126,0,0.0,1,0.075562,0.078251,0,4311,0
198281,256,256,0.110504,7242,16,0.591825,12,0.001511,2,0.045105,0.039819,0,0,0
198291,256,256,0.317551,20811,1,1.0,0,0.0,0,0.0,0.083039,0,0,0
198292,256,256,0.106171,6958,8,0.549727,1,0.000275,5,0.047806,0.05746,0,1926,0
198299,256,256,0.298935,19591,1,1.0,0,0.0,0,0.0,0.069556,0,0,0
198300,256,256,0.136093,8919,20,0.722278,13,0.001678,5,0.037796,0.072833,0,0,0
315391,256,256,0.317978,20839,1,1.0,0,0.0,0,0.0,0.098664,0,0,0
315392,256,256,0.332626,21799,2,0.999679,1,0.000107,0,0.000107,0.08871,0,0,0
198301,256,256,0.14093,9236,9,0.504439,4,0.000412,2,0.069839,0.043725,0,0,0
198302,256,256,0.146561,9605,7,0.862988,1,0.000336,5,0.020081,0.045111,0,0,0
198305,256,256,0.273453,17921,1,1.0,0,0.0,0,0.0,0.021799,0,0,0
198306,256,256,0.391144,25634,2,0.957439,0,0.0,0,0.016647,0.09942,0,0,0
198308,256,256,0.109619,7184,6,0.554009,1,0.000107,2,0.048889,0.023438,0,670,0
198329,256,256,0.258331,16930,4,0.939634,0,0.0,3,0.015594,0.031376,0,0,0
198330,256,256,0.241776,15845,4,0.888735,0,0.0,3,0.026901,0.020413,0,0,0
198335,256,256,0.231018,15140,6,0.884875,2,0.000305,3,0.026596,0.013987,0,0,0
198336,256,256,0.3909,25618,9,0.750839,1,0.000183,4,0.097397,0.900832,1,0,0
198348,256,256,0.145721,9550,8,0.345969,0,0.0,3,0.095306,0.039567,0,0,0
198346,256,256,0.184082,12064,4,0.628896,0,0.0,1,0.068314,0.010207,0,0,0
198347,256,256,0.352295,23088,3,0.804054,1,0.000198,0,0.069031,0.026462,0,4511,0
315405,256,256,0.33223,21773,2,0.831213,0,0.0,0,0.056076,0.08745,0,3675,0
198377,256,256,0.137146,8988,1,1.0,0,0.0,0,0.0,0.0,0,0,0
198416,256,256,0.1315,8618,2,0.769436,0,0.0,0,0.030319,0.058216,0,1987,0
198378,256,256,0.135849,8903,4,0.587218,0,0.0,1,0.056076,0.0,0,0,0
198389,256,256,0.264679,17346,32,0.517814,18,0.001572,11,0.127625,0.044103,0,6155,0
198379,256,256,0.106506,6980,2,0.767335,0,0.0,0,0.02478,0.000126,0,0,0
315423,256,256,0.082489,5406,11,0.347022,1,0.000214,7,0.053864,0.000756,0,1683,0
198388,256,256,0.27626,18105,17,0.93361,14,0.001801,2,0.018341,0.344254,0,0,0
197604,256,256,0.294724,19315,2,0.54714,0,0.0,0,0.133469,0.050151,0,8747,0
315098,256,256,0.216141,14165,13,0.392587,4,0.000229,5,0.131287,0.076865,0,1083,0
197605,256,256,0.276093,18094,18,0.6086,7,0.001282,8,0.108063,0.050151,0,4172,0
197606,256,256,0.223175,14626,4,0.563107,1,4.6e-05,0,0.097504,0.046497,0,4088,0
197607,256,256,0.183929,12054,10,0.468641,4,0.000885,2,0.097733,0.013105,0,0,0
315099,256,256,0.239716,15710,2,0.519542,0,0.0,0,0.115173,0.023185,0,7548,0
197622,256,256,0.28006,18354,3,0.654953,0,0.0,0,0.096634,0.027218,0,6333,0
197623,256,256,0.158234,10370,8,0.492093,5,0.000122,1,0.080368,0.012853,0,0,0
197630,256,256,0.313828,20567,95,0.269753,63,0.009338,28,0.229172,0.178805,0,10243,0
197678,256,256,0.29071,19052,2,0.688169,0,0.0,0,0.090652,0.090096,0,5941,0
197681,256,256,0.156921,10284,10,0.680669,7,0.000336,1,0.05011,0.068548,0,2658,0
197685,256,256,0.183929,12054,3,0.548283,0,0.0,1,0.083084,0.014113,0,4817,0
197686,256,256,0.259155,16984,4,0.463554,0,0.0,1,0.139023,0.026084,0,7305,0
197706,256,256,0.3013,19746,3,0.934468,1,0.000153,0,0.019745,0.019783,0,1284,0
197745,256,256,0.113785,7457,10,0.393456,0,0.0,7,0.069016,0.043347,0,770,0
197707,256,256,0.234695,15381,39,0.738379,32,0.005188,4,0.061401,0.108241,0,2322,0
197733,256,256,0.180328,11818,18,0.348959,13,0.001038,0,0.117401,0.101058,0,6295,0
197734,256,256,0.214447,14054,87,0.410488,82,0.008423,2,0.126419,0.300151,0,7658,0
197743,256,256,0.279785,18336,2,0.999891,1,3.1e-05,0,3.1e-05,0.045993,0,0,0
197744,256,256,0.196411,12872,1,1.0,0,0.0,0,0.0,0.078629,0,0,0
197746,256,256,0.210632,13804,2,0.968994,0,0.0,1,0.006531,0.025958,0,0,0
197747,256,256,0.160217,10500,6,0.353048,2,0.000107,0,0.103653,0.010585,0,885,0
315154,256,256,0.214355,14048,7,0.451879,3,0.000443,1,0.117493,0.16255,0,3040,0
197749,256,256,0.237228,15547,4,0.425098,0,0.0,0,0.136383,0.015751,0,0,0
197782,256,256,0.122345,8018,5,0.475306,0,0.0,1,0.064194,0.0,0,0,0
197784,256,256,0.218109,14294,2,0.705051,0,0.0,0,0.064331,0.0,0,0,0
197785,256,256,0.139328,9131,2,0.89574,0,0.0,0,0.014526,0.0,0,0,0
197801,256,256,0.291748,19120,5,0.482636,0,0.0,0,0.15094,0.077999,0,8093,0
197802,256,256,0.23616,15477,3,0.93668,1,6.1e-05,0,0.014954,0.020413,0,976,0
197842,256,256,0.252914,16575,1,1.0,0,0.0,0,0.0,0.084173,0,0,0
197843,256,256,0.230087,15079,5,0.814245,3,0.000717,0,0.04274,0.120086,0,2754,0
315176,256,256,0.099213,6502,12,0.420794,2,0.00029,7,0.057465,0.008191,0,702,0
198818,256,256,0.186295,12209,5,0.843476,0,0.0,3,0.02916,0.0,0,0,0
198830,256,256,0.179993,11796,18,0.369447,5,0.001144,9,0.113495,0.611895,1,4096,0
198874,256,256,0.117844,7723,8,0.312055,0,0.0,4,0.08107,0.053679,0,843,0
198831,256,256,0.126984,8322,7,0.403509,0,0.0,3,0.075745,0.0,0,0,0
198839,256,256,0.251541,16485,7,0.338368,0,0.0,0,0.166428,0.083291,0,1203,0
198832,256,256,0.080933,5304,3,0.642534,0,0.0,1,0.028931,0.000126,0,1268,0
198868,256,256,0.117889,7726,9,0.599534,5,0.000854,2,0.047211,0.076739,0,2169,0
315622,256,256,0.115616,7577,5,0.581497,1,0.000244,2,0.048386,0.028604,0,2199,0
198836,256,256,0.259155,16984,22,0.581371,15,0.001572,1,0.10849,0.071447,0,928,0
198859,256,256,0.193756,12698,4,0.885415,0,0.0,3,0.022202,0.002268,0,0,0
198840,256,256,0.278229,18234,4,0.835033,0,0.0,1,0.045898,0.021043,0,0,0
198842,256,256,0.279755,18334,2,0.964165,0,0.0,0,0.010025,0.014743,0,657,0
315623,256,256,0.30098,19725,1,1.0,0,0.0,0,0.0,0.111013,0,0,0
198851,256,256,0.083298,5459,15,0.195457,7,0.000397,3,0.067017,0.106477,0,1870,0
198855,256,256,0.184174,12070,7,0.543828,1,0.000168,3,0.084015,0.078629,0,4044,0
315624,256,256,0.178894,11724,4,0.483709,0,0.0,0,0.092361,0.012601,0,4106,0
198856,256,256,0.195801,12832,2,0.79029,0,0.0,0,0.041061,0.034652,0,2691,0
198857,256,256,0.14743,9662,3,0.681329,0,0.0,0,0.046982,0.064642,0,1766,0
315621,256,256,0.211014,13829,4,0.526575,1,0.000427,1,0.099899,0.083165,0,6049,0
198858,256,256,0.12326,8078,8,0.693984,3,0.000229,3,0.03772,0.006048,0,0,0
198860,256,256,0.153976,10091,7,0.857001,2,0.0009,3,0.022018,0.048765,0,0,0
315611,256,256,0.104965,6879,13,0.338567,3,0.000244,5,0.069427,0.007434,0,2354,0
198864,256,256,0.312317,20468,3,0.916308,0,0.0,0,0.026138,0.083039,0,0,0
198865,256,256,0.214325,14046,6,0.765485,0,0.0,3,0.050262,0.024194,0,0,0
198866,256,256,0.306015,20055,2,0.931538,0,0.0,0,0.02095,0.10068,0,1373,0
198876,256,256,0.38649,25329,1,1.0,0,0.0,0,0.0,0.071825,0,0,0
198891,256,256,0.383636,25142,2,0.943799,0,0.0,0,0.021561,0.047127,0,0,0
198893,256,256,0.240051,15732,4,0.626112,0,0.0,1,0.089752,0.0,0,0,0
198895,256,256,0.163086,10688,3,0.585142,0,0.0,1,0.067657,0.0,0,0,0
198903,256,256,0.336365,22044,5,0.379514,0,0.0,0,0.20871,0.082157,0,2445,0
198904,256,256,0.245575,16094,4,0.57363,0,0.0,1,0.104706,0.086694,0,6240,0
198908,256,256,0.168442,11039,2,0.597971,0,0.0,0,0.067719,0.046749,0,4438,0
198415,256,256,0.218033,14289,25,0.663797,17,0.002228,3,0.073303,0.072329,0,0,0
315435,256,256,0.211792,13880,73,0.517867,66,0.006516,2,0.102112,0.114415,0,1048,0
198417,256,256,0.18248,11959,4,0.50623,1,0.000168,1,0.090103,0.069556,0,5501,0
315436,256,256,0.103058,6754,5,0.899763,1,0.000259,3,0.01033,0.045867,0,0,0
198421,256,256,0.263153,17246,1,1.0,0,0.0,0,0.0,0.033518,0,0,0
198442,256,256,0.115265,7554,7,0.475642,0,0.0,4,0.06044,0.002646,0,0,0
198491,256,256,0.139786,9161,2,0.848925,0,0.0,0,0.021118,0.053805,0,1384,0
198443,256,256,0.277222,18168,4,0.378688,0,0.0,0,0.172241,0.017263,0,6813,0
198444,256,256,0.28653,18778,4,0.389445,0,0.0,0,0.174942,0.022681,0,6548,0
198492,256,256,0.173798,11390,2,0.710887,0,0.0,0,0.050247,0.05998,0,3293,0
198446,256,256,0.228271,14960,3,0.66484,0,0.0,1,0.076508,0.064264,0,4618,0
198447,256,256,0.242065,15864,3,0.555976,0,0.0,0,0.107483,0.015499,0,7044,0
198494,256,256,0.214188,14037,2,0.797321,0,0.0,0,0.043411,0.069052,0,2845,0
198472,256,256,0.193954,12711,6,0.62379,2,0.000107,2,0.072968,0.019027,0,4335,0
198473,256,256,0.246857,16178,51,0.501916,43,0.005341,3,0.122955,0.06628,0,3161,0
198474,256,256,0.189926,12447,8,0.546718,4,0.000443,1,0.08609,0.072959,0,5324,0
198488,256,256,0.175415,11496,1,1.0,0,0.0,0,0.0,0.026462,0,0,0
198489,256,256,0.144287,9456,3,0.418676,0,0.0,0,0.083878,0.049017,0,5497,0
198490,256,256,0.097351,6380,12,0.703762,8,0.000519,2,0.028839,0.006804,0,0,0
198493,256,256,0.20311,13311,72,0.79731,54,0.007919,16,0.041168,0.081275,0,1170,0
198498,256,256,0.358994,23527,2,0.572151,0,0.0,0,0.153595,0.0344,0,10066,0
198499,256,256,0.307999,20185,2,0.957146,0,0.0,0,0.013199,0.022681,0,865,0
198501,256,256,0.273331,17913,3,0.657846,0,0.0,0,0.093521,0.030746,0,6129,0
198502,256,256,0.321686,21082,2,0.729343,0,0.0,0,0.087067,0.054057,0,5706,0
198503,256,256,0.192657,12626,4,0.414621,0,0.0,1,0.112778,0.048891,0,4212,0
198504,256,256,0.276947,18150,4,0.691625,0,0.0,0,0.085403,0.025958,0,5597,0
315481,256,256,0.161118,10559,5,0.6136,0,0.0,3,0.062256,0.018775,0,0,0
198531,256,256,0.163132,10691,5,0.550837,0,0.0,3,0.073273,0.024068,0,3655,0
198536,256,256,0.168335,11032,9,0.483412,1,0.000381,3,0.08696,0.019531,0,802,0
198546,256,256,0.243393,15951,5,0.625854,0,0.0,0,0.091064,0.009325,0,0,0
198553,256,256,0.234375,15360,40,0.780013,30,0.004684,8,0.051559,0.193296,0,1274,0
198574,256,256,0.164093,10754,8,0.330947,4,0.000534,0,0.109787,0.006678,0,3796,0
198913,256,256,0.109772,7194,13,0.549903,8,0.000702,2,0.049408,0.027344,0,0,0
198915,256,256,0.184158,12069,3,0.506919,0,0.0,1,0.090805,0.086568,0,5309,0
198924,256,256,0.117523,7702,2,0.757466,0,0.0,0,0.028503,0.0,0,0,0
198946,256,256,0.198212,12990,2,0.774519,0,0.0,0,0.044693,0.092868,0,2929,0
198932,256,256,0.167755,10994,80,0.199654,57,0.006653,16,0.134262,0.079259,0,1035,0
198950,256,256,0.383194,25113,2,0.999841,1,6.1e-05,0,6.1e-05,0.027092,0,0,0
198964,256,256,0.361526,23693,2,0.978601,0,0.0,1,0.007736,0.043347,0,0,0
198965,256,256,0.140884,9233,10,0.329904,1,9.2e-05,5,0.094406,0.0,0,0,0
199011,256,256,0.131439,8614,17,0.334804,8,0.001602,5,0.087433,0.03314,0,1629,0
199012,256,256,0.244797,16043,7,0.497974,0,0.0,2,0.122894,0.061492,0,760,0
199013,256,256,0.162781,10668,8,0.525872,2,0.000366,1,0.077179,0.068926,0,1362,0
199014,256,256,0.157104,10296,9,0.522436,3,0.000488,1,0.075027,0.027722,0,1357,0
199015,256,256,0.097778,6408,21,0.57475,11,0.002075,9,0.04158,0.054183,0,0,0
199017,256,256,0.147141,9643,5,0.507518,0,0.0,2,0.072464,0.057586,0,3119,0
199030,256,256,0.201294,13192,16,0.297908,7,0.001083,3,0.141327,0.081527,0,1268,0
199019,256,256,0.183914,12053,4,0.556376,0,0.0,0,0.081589,0.077495,0,4337,0
315683,256,256,0.149551,9801,26,0.567289,13,0.001511,9,0.064713,0.044481,0,1659,0
315689,256,256,0.102875,6742,6,0.591961,0,0.0,4,0.041977,0.022933,0,0,0
199022,256,256,0.121414,7957,22,0.268066,10,0.001312,8,0.088867,0.054435,0,961,0
199023,256,256,0.101257,6636,10,0.292797,1,6.1e-05,5,0.071609,0.039819,0,1382,0
199024,256,256,0.163986,10747,9,0.417977,3,0.000336,4,0.095444,0.043599,0,0,0
315685,256,256,0.145508,9536,8,0.36745,0,0.0,3,0.092041,0.076613,0,1827,0
199025,256,256,0.118179,7745,7,0.391737,0,0.0,2,0.071884,0.060106,0,786,0
315687,256,256,0.151855,9952,7,0.515776,0,0.0,4,0.073532,0.105217,0,1319,0
199026,256,256,0.315048,20647,4,0.986778,2,7.6e-05,1,0.004166,0.085938,0,0,0
199027,256,256,0.296524,19433,1,1.0,0,0.0,0,0.0,0.069052,0,0,0
199028,256,256,0.322693,21148,1,1.0,0,0.0,0,0.0,0.136215,0,0,0
199029,256,256,0.39296,25753,2,0.925057,0,0.0,0,0.029449,0.085559,0,0,0
315691,256,256,0.390015,25560,3,0.763067,0,0.0,0,0.092407,0.074723,0,3032,0
199032,256,256,0.274063,17961,5,0.939981,1,1.5e-05,2,0.016449,0.15058,0,845,0
199035,256,256,0.243118,15933,4,0.475617,0,0.0,0,0.127487,0.079637,0,6453,0
199053,256,256,0.275787,18074,5,0.873022,0,0.0,2,0.035019,0.034022,0,1439,0
198581,256,256,0.306595,20093,2,0.999751,1,7.6e-05,0,7.6e-05,0.096774,0,0,0
198583,256,256,0.278305,18239,4,0.883437,1,0.000122,0,0.03244,0.088584,0,2118,0
315504,256,256,0.279083,18290,1,1.0,0,0.0,0,0.0,0.105469,0,0,0
198584,256,256,0.227524,14911,3,0.638991,0,0.0,0,0.082138,0.115045,0,5383,0
198593,256,256,0.389938,25555,7,0.93062,2,0.000153,2,0.027054,0.038432,0,0,0
198599,256,256,0.204254,13386,5,0.934932,1,6.1e-05,3,0.01329,0.019279,0,0,0
198600,256,256,0.124512,8160,5,0.817647,1,0.000153,2,0.022705,0.002898,0,0,0
198602,256,256,0.273499,17924,2,0.980696,0,0.0,1,0.00528,0.097782,0,0,0
315525,256,256,0.232025,15206,1,1.0,0,0.0,0,0.0,0.052167,0,0,0
198628,256,256,0.206406,13527,15,0.488283,9,0.000748,1,0.105621,0.064894,0,4401,0
198633,256,256,0.248077,16258,4,0.582667,0,0.0,0,0.103531,0.028226,0,2747,0
198635,256,256,0.214752,14074,2,0.785846,0,0.0,0,0.04599,0.041583,0,3014,0
198636,256,256,0.183746,12042,2,0.745557,0,0.0,0,0.046753,0.096648,0,3064,0
198637,256,256,0.107986,7077,4,0.746503,1,0.000229,1,0.027374,0.0,0,0,0
198642,256,256,0.22406,14684,2,0.955598,0,0.0,1,0.009949,0.048639,0,0,0
198679,256,256,0.19313,12657,5,0.479735,1,0.00032,1,0.100479,0.0,0,0,0
315557,256,256,0.273621,17932,2,0.723567,0,0.0,0,0.075638,0.090474,0,4957,0
198680,256,256,0.170105,11148,4,0.653391,0,0.0,1,0.05896,0.0,0,0,0
198692,256,256,0.387573,25400,17,0.801614,10,0.000946,3,0.076889,0.137853,0,0,0
198693,256,256,0.20433,13391,16,0.484355,7,0.001282,7,0.105362,0.075227,0,4975,0
198725,256,256,0.269531,17664,8,0.416893,0,0.0,2,0.157166,0.055948,0,6575,0
198727,256,256,0.21167,13872,119,0.326845,96,0.015396,20,0.142487,0.135837,0,2500,0
198738,256,256,0.079315,5198,17,0.326472,5,0.000839,10,0.053421,0.010837,0,0,0
198743,256,256,0.367126,24060,91,0.506733,69,0.010056,19,0.181091,0.134829,0,8685,0
198774,256,256,0.223068,14619,8,0.393734,2,0.000351,1,0.135239,0.222782,0,4430,0
198776,256,256,0.318466,20871,2,0.566001,0,0.0,0,0.138214,0.051159,0,9058,0
198780,256,256,0.142258,9323,1,1.0,0,0.0,0,0.0,0.0562,0,0,0
198784,256,256,0.119354,7822,6,0.650345,1,3.1e-05,3,0.041733,0.046119,0,0,0
198785,256,256,0.236954,15529,8,0.56211,5,0.000992,0,0.10376,0.018019,0,6735,0
198786,256,256,0.305328,20010,8,0.94038,4,0.000305,3,0.018204,0.040449,0,0,0
198803,256,256,0.139679,9154,6,0.500655,0,0.0,2,0.069748,0.019027,0,3291,0
198805,256,256,0.12561,8232,8,0.276725,0,0.0,4,0.090851,0.013231,0,0,0
199055,256,256,0.317261,20792,5,0.854319,0,0.0,2,0.046219,0.057838,0,0,0
199074,256,256,0.326508,21398,3,0.735723,0,0.0,0,0.086288,0.114667,0,5655,0
199077,256,256,0.375076,24581,9,0.857939,0,0.0,6,0.053284,0.816532,1,0,0
199086,256,256,0.316116,20717,4,0.936188,1,7.6e-05,1,0.020172,0.078629,0,691,0
199135,256,256,0.336258,22037,2,0.965059,0,0.0,0,0.011749,0.036668,0,770,0
315729,256,256,0.318344,20863,3,0.967167,1,0.000107,0,0.010452,0.018523,0,0,0
199119,256,256,0.216156,14166,21,0.599816,17,0.002548,2,0.086502,0.142641,0,4931,0
199125,256,256,0.310226,20331,1,1.0,0,0.0,0,0.0,0.141507,0,0,0
199126,256,256,0.304306,19943,2,0.666951,0,0.0,0,0.101349,0.099168,0,6642,0
199127,256,256,0.288193,18887,21,0.620427,14,0.001404,4,0.10939,0.107107,0,5615,0
199129,256,256,0.239517,15697,3,0.496719,0,0.0,0,0.120544,0.102193,0,7900,0
199130,256,256,0.279282,18303,2,0.768016,0,0.0,0,0.064789,0.075857,0,4246,0
199131,256,256,0.106277,6965,9,0.684853,2,0.000305,5,0.033493,0.043977,0,1685,0
315730,256,256,0.419098,27466,2,0.955581,0,0.0,0,0.018616,0.104209,0,1220,0
199136,256,256,0.325363,21323,6,0.66848,1,0.000168,3,0.107864,0.034148,0,6564,0
199141,256,256,0.442078,28972,7,0.954818,1,0.000366,5,0.019974,0.885207,1,0,0
199147,256,256,0.126373,8282,10,0.553489,3,0.000809,4,0.056427,0.005544,0,2379,0
199148,256,256,0.322708,21149,3,0.569436,0,0.0,0,0.138947,0.018271,0,698,0
199186,256,256,0.433731,28425,2,0.758628,0,0.0,0,0.104691,0.09375,0,6861,0
199170,256,256,0.156143,10233,7,0.324538,2,0.000244,0,0.105469,0.033644,0,6146,0
199179,256,256,0.278854,18275,5,0.608865,1,6.1e-05,0,0.10907,0.632686,1,0,0
199189,256,256,0.373734,24493,1,1.0,0,0.0,0,0.0,0.06187,0,0,0
199180,256,256,0.258041,16911,2,0.674236,0,0.0,0,0.084061,0.084677,0,5509,0
199182,256,256,0.081329,5330,18,0.435835,11,0.001556,4,0.045883,0.001512,0,0,0
199183,256,256,0.374863,24567,1,1.0,0,0.0,0,0.0,0.08871,0,0,0
199191,256,256,0.251099,16456,3,0.575231,0,0.0,1,0.106659,0.015625,0,0,0
315753,256,256,0.363449,23819,3,0.675091,1,0.000336,0,0.118088,0.027848,0,0,0
199188,256,256,0.327286,21449,2,0.737797,0,0.0,0,0.085815,0.138483,0,5624,0
315747,256,256,0.33783,22140,2,0.744851,0,0.0,0,0.086197,0.131174,0,5649,0
199192,256,256,0.299179,19607,3,0.9033,0,0.0,1,0.028931,0.038684,0,1356,0
199200,256,256,0.266266,17450,3,0.940688,0,0.0,2,0.015793,0.02747,0,0,0
199201,256,256,0.279984,18349,1,1.0,0,0.0,0,0.0,0.02684,0,0,0
199206,256,256,0.13089,8578,8,0.543017,2,0.000381,4,0.059814,0.010333,0,2885,0
315764,256,256,0.144379,9462,5,0.512999,0,0.0,2,0.070312,0.040323,0,4325,0
199207,256,256,0.347656,22784,4,0.710762,0,0.0,0,0.100555,0.078503,0,5768,0
199208,256,256,0.303528,19892,3,0.905992,0,0.0,1,0.028534,0.071951,0,1288,0
199210,256,256,0.271774,17811,3,0.903655,0,0.0,1,0.026184,0.008443,0,1380,0
199222,256,256,0.286194,18756,4,0.660322,1,0.000366,0,0.097214,0.079385,0,6347,0
199216,256,256,0.269974,17693,4,0.996835,2,0.000107,1,0.000854,0.0969,0,0,0
315761,256,256,0.201569,13210,20,0.31779,12,0.000778,3,0.137512,0.045615,0,0,0
199218,256,256,0.165421,10841,2,0.890969,0,0.0,0,0.018036,0.048387,0,0,0
199219,256,256,0.281647,18458,3,0.712428,1,0.00032,0,0.080994,0.130544,0,5287,0
199220,256,256,0.242477,15891,2,0.842175,0,0.0,0,0.038269,0.060988,0,2508,0
199224,256,256,0.131149,8595,15,0.668645,5,0.000397,9,0.043457,0.110005,0,0,0
199225,256,256,0.378937,24834,2,0.963961,0,0.0,0,0.013657,0.105217,0,0,0
315766,256,256,0.283661,18590,4,0.861646,1,9.2e-05,1,0.039246,0.099294,0,0,0
315767,256,256,0.315674,20688,2,0.980423,0,0.0,1,0.00618,0.065524,0,0,0
199233,256,256,0.107681,7057,2,0.842001,0,0.0,0,0.017014,0.018019,0,1115,0
199252,256,256,0.246506,16155,4,0.981801,2,0.000549,1,0.004486,0.060232,0,0,0
199264,256,256,0.38179,25021,2,0.966508,0,0.0,0,0.012787,0.010837,0,0,0
